trade_id,timestamp,client_id,partner_id,instrument,direction,trade_volume,currency,is_fraudulent,is_opposite_trade,is_bonus_abuse
T_0001459,2022-09-09 02:22:00,C_000620,P_0017,XAUUSD,SELL,4075.85,US Dollar,False,False,False
T_0001460,2022-09-09 02:26:00,C_000618,P_0017,EURUSD,BUY,482829.5,US Dollar,False,False,False
T_0001461,2022-09-09 02:27:00,C_000617,P_0017,XAUUSD,SELL,3886.84,US Dollar,True,False,False
T_0001462,2022-09-09 02:31:00,C_001677,P_0166,EURUSD,SELL,158.26,Swiss Franc,False,False,False
T_0001463,2022-09-09 02:50:00,C_000424,P_0045,GBPJPY,BUY,60.31,US Dollar,True,True,False
T_0001464,2022-09-08 08:15:01,C_001680,P_0117,USDJPY,SELL,13486.7,Swiss Franc,True,True,False
T_0001465,2022-09-09 03:36:00,C_000113,P_0198,AUDCAD,BUY,51.37,US Dollar,False,False,False
T_0001466,2022-09-09 03:38:00,C_000878,P_0155,BTCUSD,SELL,334.2,US Dollar,False,False,False
T_0001467,2022-09-09 03:44:00,C_000449,P_0155,XAUUSD,BUY,613.28,US Dollar,False,False,False
T_0001468,2022-09-09 03:51:00,C_000059,P_0183,XAUUSD,BUY,11558.68,Euro,True,False,False
T_0001469,2022-09-09 03:56:00,C_001292,P_0155,US100,SELL,20.13,US Dollar,False,False,False
T_0001470,2022-09-09 03:59:00,C_001729,P_0166,USDJPY,BUY,574.87,Swiss Franc,False,False,False
T_0001471,2022-09-09 03:59:00,C_001997,P_0155,XAUUSD,SELL,441.23,US Dollar,False,False,False
T_0001472,2022-09-09 04:01:00,C_000668,P_0111,GBPJPY,SELL,4348.28,US Dollar,False,False,False
T_0001473,2022-09-09 04:04:00,C_000296,P_0190,AUDCAD,SELL,4861.64,US Dollar,False,False,False
T_0001474,2022-09-09 04:09:00,C_000670,P_0111,USDJPY,SELL,3927.68,US Dollar,False,False,False
T_0001475,2022-09-09 04:11:00,C_000669,P_0111,USDJPY,SELL,943.12,US Dollar,False,False,False
T_0001476,2022-09-09 04:14:00,C_000671,P_0111,GBPJPY,SELL,579.57,US Dollar,False,False,False
T_0001477,2022-09-09 04:16:00,C_001219,P_0155,XAUUSD,SELL,308.81,US Dollar,False,False,False
T_0001478,2022-09-09 04:17:00,C_000667,P_0111,AUDCAD,BUY,4808.66,US Dollar,False,False,False
T_0001479,2022-09-09 04:17:00,C_000198,P_0155,XAUUSD,BUY,94.98,US Dollar,False,False,False
T_0001480,2022-09-09 04:19:00,C_000211,P_0056,AUDCAD,SELL,434.26,Euro,False,False,False
T_0001481,2022-09-09 04:23:00,C_000665,P_0111,EURUSD,BUY,4352.15,US Dollar,False,False,False
T_0001482,2022-09-09 04:28:00,C_000672,P_0111,BTCUSD,SELL,489.63,US Dollar,False,False,False
T_0001483,2022-09-09 04:32:00,C_000244,P_0155,XAUUSD,SELL,241.61,US Dollar,False,False,False
T_0001484,2022-09-09 04:37:00,C_000736,P_0165,AUDCAD,SELL,23620.25,Rupee,False,False,False
T_0001485,2022-09-08 16:49:03,C_001084,P_0134,USDJPY,SELL,17833.73,US Dollar,True,True,False
T_0001486,2022-09-09 04:41:00,C_000707,P_0150,US100,BUY,211.8,Euro,False,False,False
T_0001487,2022-09-09 04:42:00,C_001589,P_0155,US100,BUY,545.8,US Dollar,False,False,False
T_0001488,2022-09-09 05:03:00,C_000787,P_0065,EURUSD,SELL,314947.77,Rupee,False,False,False
T_0001489,2022-09-09 05:04:00,C_000578,P_0155,XAUUSD,SELL,38.48,US Dollar,False,False,False
T_0001490,2022-09-09 05:18:00,C_000786,P_0065,USDJPY,SELL,280884.34,Rupee,False,False,False
T_0001491,2022-09-09 05:18:00,C_000693,P_0161,AUDCAD,BUY,16942.48,US Dollar,True,True,False
T_0001492,2022-09-09 05:21:00,C_000790,P_0065,EURUSD,SELL,360380.21,Rupee,False,False,False
T_0001493,2022-09-09 05:25:00,C_001563,P_0056,EURUSD,SELL,114.14,Euro,False,False,False
T_0001494,2022-09-09 05:27:00,C_000785,P_0065,EURUSD,BUY,159205.91,Rupee,False,False,False
T_0001495,2022-09-07 16:39:04,C_001173,P_0199,US100,SELL,2694.4,Canadian Dollar,True,True,False
T_0001496,2022-09-09 05:45:00,C_001528,P_0002,US100,BUY,1113.02,Australian Dollar,True,True,False
T_0001497,2022-09-09 06:03:00,C_000793,P_0024,XAUUSD,SELL,304787.0,Rupee,False,False,False
T_0001498,2022-09-09 06:06:00,C_000779,P_0024,GBPJPY,SELL,301983.97,Rupee,False,False,False
T_0001499,2022-09-09 06:07:00,C_001810,P_0140,AUDCAD,BUY,1267.65,Shekel,False,False,False
T_0001500,2022-09-09 06:09:00,C_000783,P_0024,XAUUSD,SELL,24852.45,Rupee,False,False,False
T_0001501,2022-09-09 06:14:00,C_001856,P_0140,AUDCAD,BUY,193.17,Shekel,False,False,False
T_0001502,2022-09-09 06:14:00,C_000792,P_0024,GBPJPY,SELL,14496.83,Rupee,False,False,False
T_0001503,2022-09-09 06:22:00,C_000777,P_0024,US100,BUY,14595.35,Rupee,False,False,False
T_0001504,2022-09-09 06:26:00,C_001327,P_0155,XAUUSD,BUY,450.12,US Dollar,False,False,False
T_0001505,2022-09-09 06:27:00,C_000776,P_0024,EURUSD,SELL,40015.25,Rupee,False,False,False
T_0001506,2022-09-09 06:29:00,C_000806,P_0024,US100,BUY,158287.79,Rupee,False,False,False
T_0001507,2022-09-09 06:31:00,C_001629,P_0155,USDJPY,SELL,391.88,US Dollar,False,False,False
T_0001508,2022-09-09 06:36:00,C_002111,P_0155,US100,SELL,259.76,US Dollar,False,False,False
T_0001509,2022-09-09 06:43:00,C_000879,P_0155,XAUUSD,BUY,1082.4,US Dollar,False,False,False
T_0001510,2022-09-09 06:58:00,C_000300,P_0155,AUDCAD,BUY,125.32,US Dollar,False,False,False
T_0001511,2022-09-09 07:01:00,C_000660,P_0158,BTCUSD,BUY,1852.88,US Dollar,False,False,False
T_0001512,2022-09-09 07:05:00,C_001573,P_0155,USDJPY,BUY,59.05,US Dollar,False,False,False
T_0001513,2022-09-08 17:40:03,C_000228,P_0041,XAUUSD,SELL,2394.29,US Dollar,True,True,False
T_0001514,2022-09-09 07:09:00,C_000662,P_0158,AUDCAD,SELL,4234.71,US Dollar,False,False,False
T_0001515,2022-09-09 07:13:00,C_000658,P_0158,GBPJPY,BUY,3858.86,US Dollar,False,False,False
T_0001516,2022-09-09 07:14:00,C_000657,P_0158,AUDCAD,SELL,1351.26,US Dollar,False,False,False
T_0001517,2022-09-09 07:20:00,C_000655,P_0158,EURUSD,BUY,4634.9,US Dollar,False,False,False
T_0001518,2022-09-09 07:21:00,C_000101,P_0198,EURUSD,SELL,396.62,US Dollar,False,False,False
T_0001519,2022-09-09 07:22:00,C_000659,P_0158,XAUUSD,SELL,4647.03,US Dollar,False,False,False
T_0001520,2022-09-09 07:24:00,C_000656,P_0158,AUDCAD,BUY,3034.4,US Dollar,False,False,False
T_0001521,2022-09-09 07:27:00,C_000262,P_0056,BTCUSD,SELL,3616.13,Euro,False,False,False
T_0001522,2022-09-09 07:40:00,C_001088,P_0056,GBPJPY,BUY,88.26,Euro,False,False,False
T_0001523,2022-09-09 07:48:00,C_000196,P_0056,EURUSD,BUY,95.53,Euro,False,False,False
T_0001524,2022-09-09 07:58:00,C_001653,P_0168,AUDCAD,SELL,76677.3,Yen,False,False,False
T_0001525,2022-09-09 08:01:00,C_001791,P_0155,XAUUSD,SELL,270.58,US Dollar,False,False,False
T_0001526,2022-09-09 08:02:00,C_002118,P_0078,EURUSD,BUY,2718.39,US Dollar,False,False,False
T_0001527,2022-09-09 08:05:00,C_000822,P_0056,AUDCAD,BUY,124.85,Euro,False,False,False
T_0001528,2022-09-09 08:10:00,C_002120,P_0078,US100,BUY,4330.14,US Dollar,False,False,False
T_0001529,2022-09-09 08:14:00,C_002113,P_0078,AUDCAD,BUY,1084.76,US Dollar,False,False,False
T_0001530,2022-09-09 08:14:00,C_002119,P_0078,GBPJPY,BUY,3673.01,US Dollar,False,False,False
T_0001531,2022-09-09 08:17:00,C_002114,P_0078,AUDCAD,BUY,3332.13,US Dollar,False,False,False
T_0001532,2022-09-09 08:18:00,C_001279,P_0116,GBPJPY,SELL,321.57,Australian Dollar,False,False,False
T_0001533,2022-09-09 08:19:00,C_000110,P_0152,AUDCAD,BUY,299842.45,Mexican Peso,True,True,False
T_0001534,2022-09-09 08:20:00,C_001486,P_0168,XAUUSD,SELL,31938.58,Yen,False,False,False
T_0001535,2022-09-09 08:20:00,C_002117,P_0078,USDJPY,SELL,4196.48,US Dollar,False,False,False
T_0001536,2022-09-09 08:21:00,C_002121,P_0078,AUDCAD,SELL,1109.9,US Dollar,False,False,False
T_0001537,2022-09-09 08:21:00,C_002115,P_0078,US100,BUY,4084.36,US Dollar,False,False,False
T_0001538,2022-09-09 08:28:00,C_000455,P_0155,BTCUSD,SELL,490.33,US Dollar,False,False,False
T_0001539,2022-09-09 08:28:00,C_002116,P_0078,BTCUSD,SELL,3674.49,US Dollar,False,False,False
T_0001540,2022-09-09 00:47:03,C_000881,P_0015,AUDCAD,SELL,7470.45,US Dollar,True,True,False
T_0001541,2022-09-09 08:30:00,C_000469,P_0129,GBPJPY,SELL,5.88,US Dollar,False,False,False
T_0001542,2022-09-09 08:39:00,C_001608,P_0090,EURUSD,BUY,139682.6,Yen,True,True,False
T_0001543,2022-09-09 08:40:00,C_001655,P_0166,EURUSD,SELL,322.03,Swiss Franc,False,False,False
T_0001544,2022-09-09 08:42:00,C_001546,P_0056,GBPJPY,BUY,342.12,Euro,False,False,False
T_0001545,2022-09-08 14:24:02,C_000227,P_0141,AUDCAD,SELL,5177.05,US Dollar,True,True,False
T_0001546,2022-09-09 08:49:00,C_000876,P_0056,USDJPY,BUY,313.54,Euro,False,False,False
T_0001547,2022-09-09 05:18:03,C_000447,P_0161,AUDCAD,SELL,17006.57,US Dollar,True,True,False
T_0001548,2022-09-09 09:05:00,C_001161,P_0027,GBPJPY,BUY,273.05,Canadian Dollar,False,False,False
T_0001549,2022-09-09 09:20:00,C_001303,P_0056,GBPJPY,BUY,251.79,Euro,False,False,False
T_0001550,2022-09-09 09:33:00,C_000859,P_0030,AUDCAD,BUY,3954.36,US Dollar,False,False,False
T_0001551,2022-09-09 09:33:00,C_001353,P_0089,USDJPY,BUY,23459.11,Yuan,False,False,False
T_0001552,2022-09-09 09:33:00,C_001348,P_0089,XAUUSD,BUY,4811.94,Yuan,False,False,False
T_0001553,2022-09-09 09:35:00,C_000862,P_0030,EURUSD,SELL,3884.85,US Dollar,False,False,False
T_0001554,2022-09-09 09:38:00,C_000852,P_0030,US100,SELL,2731.86,US Dollar,False,False,False
T_0001555,2022-09-09 09:39:00,C_001349,P_0089,XAUUSD,SELL,14273.16,Yuan,False,False,False
T_0001556,2022-09-09 09:40:00,C_001356,P_0089,GBPJPY,SELL,16151.4,Yuan,False,False,False
T_0001557,2022-09-09 09:41:00,C_000865,P_0030,XAUUSD,BUY,594.49,US Dollar,False,False,False
T_0001558,2022-09-09 09:41:00,C_000858,P_0030,US100,BUY,2480.2,US Dollar,False,False,False
T_0001559,2022-09-09 09:44:00,C_000018,P_0100,GBPJPY,BUY,555.69,Saudi Riyal,True,True,False
T_0001560,2022-09-09 09:45:00,C_001350,P_0089,AUDCAD,BUY,31378.56,Yuan,False,False,False
T_0001561,2022-09-09 09:46:00,C_000853,P_0030,EURUSD,BUY,3303.85,US Dollar,False,False,False
T_0001562,2022-09-09 09:47:00,C_000851,P_0030,GBPJPY,SELL,3434.84,US Dollar,False,False,False
T_0001563,2022-09-09 09:49:00,C_001354,P_0089,BTCUSD,SELL,17651.97,Yuan,False,False,False
T_0001564,2022-09-09 09:55:00,C_000857,P_0030,US100,SELL,80.66,US Dollar,False,False,False
T_0001565,2022-09-09 09:57:00,C_000861,P_0030,BTCUSD,BUY,3268.07,US Dollar,False,False,False
T_0001566,2022-09-09 09:58:00,C_001351,P_0089,US100,SELL,25102.34,Yuan,False,False,False
T_0001567,2022-09-09 10:00:00,C_000847,P_0165,EURUSD,BUY,6761.54,Rupee,False,False,False
T_0001568,2022-09-09 10:05:00,C_001368,P_0155,USDJPY,BUY,357.47,US Dollar,False,False,False
T_0001569,2022-09-09 10:06:00,C_000195,P_0155,GBPJPY,BUY,250.5,US Dollar,False,False,False
T_0001570,2022-09-09 10:07:00,C_000883,P_0046,XAUUSD,SELL,26688.51,Ruble,False,False,False
T_0001571,2022-09-09 10:09:00,C_000222,P_0088,USDJPY,BUY,5069.55,US Dollar,True,True,False
T_0001572,2022-09-08 19:02:02,C_001966,P_0062,XAUUSD,SELL,12853.95,US Dollar,True,True,False
T_0001573,2022-09-09 10:17:00,C_000843,P_0155,GBPJPY,BUY,225.7,US Dollar,False,False,False
T_0001574,2022-09-09 10:30:00,C_001176,P_0027,US100,BUY,404.67,Canadian Dollar,False,False,False
T_0001575,2022-09-09 10:32:00,C_000287,P_0155,BTCUSD,BUY,98.68,US Dollar,False,False,False
T_0001576,2022-09-09 10:35:00,C_000248,P_0137,GBPJPY,BUY,994.2,US Dollar,False,False,False
T_0001577,2022-09-09 10:37:00,C_000252,P_0137,US100,BUY,3610.73,US Dollar,False,False,False
T_0001578,2022-09-09 10:39:00,C_000250,P_0137,BTCUSD,BUY,3161.45,US Dollar,False,False,False
T_0001579,2022-09-09 05:45:03,C_001049,P_0002,US100,SELL,1128.99,Australian Dollar,True,True,False
T_0001580,2022-09-09 10:39:00,C_000249,P_0137,GBPJPY,BUY,853.22,US Dollar,False,False,False
T_0001581,2022-09-09 10:47:00,C_000247,P_0137,US100,SELL,4957.96,US Dollar,False,False,False
T_0001582,2022-09-09 10:48:00,C_000246,P_0137,AUDCAD,BUY,1156.22,US Dollar,True,False,False
T_0001583,2022-09-09 10:49:00,C_000423,P_0062,US100,BUY,14539.47,US Dollar,True,True,False
T_0001584,2022-09-09 10:54:00,C_001813,P_0044,AUDCAD,SELL,9565.27,Yuan,False,False,False
T_0001585,2022-09-09 10:54:00,C_000251,P_0137,EURUSD,BUY,2408.93,US Dollar,False,False,False
T_0001586,2022-09-09 10:56:00,C_002040,P_0056,GBPJPY,BUY,135.35,Euro,False,False,False
T_0001587,2022-09-08 18:54:02,C_000513,P_0106,US100,SELL,2269.41,Euro,True,True,False
T_0001588,2022-09-09 11:13:00,C_000464,P_0083,AUDCAD,BUY,13717.1,US Dollar,True,True,False
T_0001589,2022-09-09 11:24:00,C_000028,P_0126,GBPJPY,BUY,13714.11,Euro,True,False,False
T_0001590,2022-09-09 11:33:00,C_000002,P_0134,EURUSD,BUY,428.78,US Dollar,False,False,False
T_0001591,2022-09-02 10:37:02,C_000122,P_0114,BTCUSD,SELL,8055.7,US Dollar,True,True,False
T_0001592,2022-09-09 11:44:00,C_001634,P_0155,EURUSD,BUY,510.49,US Dollar,False,False,False
T_0001593,2022-09-09 11:51:00,C_001174,P_0027,AUDCAD,SELL,970.21,Canadian Dollar,False,False,False
T_0001594,2022-09-09 11:57:00,C_000192,P_0155,EURUSD,BUY,185.75,US Dollar,False,False,False
T_0001595,2022-09-09 12:00:00,C_000877,P_0186,XAUUSD,SELL,1928.45,US Dollar,True,False,False
T_0001596,2022-09-09 12:03:00,C_001553,P_0186,USDJPY,BUY,2317.53,US Dollar,False,False,False
T_0001597,2022-09-09 12:03:00,C_001554,P_0186,EURUSD,SELL,2374.15,US Dollar,False,False,False
T_0001598,2022-09-09 12:05:00,C_001225,P_0015,GBPJPY,BUY,15912.02,US Dollar,True,True,False
T_0001599,2022-09-09 12:08:00,C_001550,P_0186,EURUSD,SELL,85.89,US Dollar,False,False,False
T_0001600,2022-09-09 12:09:00,C_000794,P_0165,US100,SELL,130895.03,Rupee,False,False,False
T_0001601,2022-09-09 12:10:00,C_001552,P_0186,USDJPY,BUY,3719.47,US Dollar,False,False,False
T_0001602,2022-09-09 12:11:00,C_001206,P_0027,XAUUSD,SELL,706.13,Canadian Dollar,False,False,False
T_0001603,2022-09-09 12:14:00,C_001549,P_0186,USDJPY,BUY,4693.54,US Dollar,False,False,False
T_0001604,2022-09-09 12:16:00,C_000782,P_0165,AUDCAD,BUY,11676.04,Rupee,False,False,False
T_0001605,2022-09-09 12:16:00,C_000571,P_0099,BTCUSD,SELL,737.49,Yuan,False,False,False
T_0001606,2022-09-09 12:18:00,C_000418,P_0056,GBPJPY,SELL,218.4,Euro,False,False,False
T_0001607,2022-09-09 08:19:03,C_000147,P_0152,AUDCAD,SELL,299018.81,Mexican Peso,True,True,False
T_0001608,2022-09-09 12:19:00,C_001547,P_0186,BTCUSD,SELL,785.23,US Dollar,False,False,False
T_0001609,2022-09-09 12:21:00,C_001548,P_0186,BTCUSD,SELL,2665.8,US Dollar,False,False,False
T_0001610,2022-09-09 12:21:00,C_001772,P_0166,US100,SELL,138.94,Swiss Franc,False,False,False
T_0001611,2022-09-09 12:24:00,C_000041,P_0126,GBPJPY,BUY,1192.6,Euro,True,False,False
T_0001612,2022-09-09 12:24:00,C_001551,P_0186,EURUSD,SELL,4590.02,US Dollar,False,False,False
T_0001613,2022-09-09 12:27:00,C_000906,P_0155,BTCUSD,BUY,1093.58,US Dollar,False,False,False
T_0001614,2022-09-09 12:30:00,C_001874,P_0193,AUDCAD,SELL,12283.94,Shekel,False,False,False
T_0001615,2022-09-09 12:31:00,C_001871,P_0193,BTCUSD,SELL,13734.48,Shekel,False,False,False
T_0001616,2022-09-09 12:36:00,C_001869,P_0193,USDJPY,SELL,8064.14,Shekel,False,False,False
T_0001617,2022-09-09 12:36:00,C_001504,P_0106,XAUUSD,BUY,5223.87,Euro,True,True,False
T_0001618,2022-09-09 12:39:00,C_001212,P_0155,BTCUSD,SELL,521.61,US Dollar,False,False,False
T_0001619,2022-09-09 12:41:00,C_000508,P_0056,US100,BUY,231.04,Euro,False,False,False
T_0001620,2022-09-09 12:41:00,C_000047,P_0126,XAUUSD,BUY,10.35,Euro,True,True,False
T_0001621,2022-09-09 12:05:02,C_000586,P_0015,GBPJPY,SELL,15700.05,US Dollar,True,True,False
T_0001622,2022-09-09 12:47:00,C_001873,P_0193,USDJPY,BUY,177.78,Shekel,False,False,False
T_0001623,2022-09-09 12:48:00,C_001872,P_0193,USDJPY,SELL,3104.33,Shekel,False,False,False
T_0001624,2022-09-09 12:49:00,C_001875,P_0193,EURUSD,BUY,5492.84,Shekel,False,False,False
T_0001625,2022-09-09 12:49:00,C_001876,P_0193,US100,SELL,1600.34,Shekel,False,False,False
T_0001626,2022-09-09 12:50:00,C_001870,P_0193,US100,BUY,6766.62,Shekel,False,False,False
T_0001627,2022-09-09 12:54:00,C_000585,P_0002,GBPJPY,BUY,20517.02,Australian Dollar,True,True,False
T_0001628,2022-09-09 13:03:00,C_001413,P_0056,US100,BUY,10.15,Euro,False,False,False
T_0001629,2022-09-09 13:07:00,C_000479,P_0056,US100,BUY,646.94,Euro,False,False,False
T_0001630,2022-09-09 08:39:01,C_001598,P_0090,EURUSD,SELL,142365.65,Yen,True,True,False
T_0001631,2022-09-09 10:09:02,C_000351,P_0088,USDJPY,SELL,4979.76,US Dollar,True,True,False
T_0001632,2022-09-09 12:54:02,C_001402,P_0002,GBPJPY,SELL,20183.97,Australian Dollar,True,True,False
T_0001633,2022-09-09 13:43:00,C_001207,P_0027,AUDCAD,SELL,133.02,Canadian Dollar,False,False,False
T_0001634,2022-09-09 13:47:00,C_000557,P_0114,EURUSD,BUY,12898.83,US Dollar,True,True,False
T_0001635,2022-09-09 13:48:00,C_000136,P_0152,EURUSD,BUY,144542.15,Mexican Peso,True,True,False
T_0001636,2022-09-09 14:04:00,C_000922,P_0056,AUDCAD,SELL,431.49,Euro,False,False,False
T_0001637,2022-09-09 14:25:00,C_000058,P_0082,US100,SELL,746.53,Euro,True,False,False
T_0001638,2022-09-09 14:48:00,C_001814,P_0183,AUDCAD,BUY,5284.6,Euro,True,False,False
T_0001639,2022-09-09 14:59:00,C_001586,P_0090,US100,BUY,1118595.75,Yen,True,True,False
T_0001640,2022-09-09 15:00:00,C_001389,P_0155,BTCUSD,BUY,99.47,US Dollar,False,False,False
T_0001641,2022-09-09 15:07:00,C_000716,P_0165,EURUSD,BUY,11760.19,Rupee,False,False,False
T_0001642,2022-09-09 15:13:00,C_001301,P_0155,AUDCAD,SELL,1692.73,US Dollar,False,False,False
T_0001643,2022-09-09 15:16:00,C_002105,P_0155,US100,BUY,309.24,US Dollar,False,False,False
T_0001644,2022-09-09 15:17:00,C_000625,P_0168,BTCUSD,SELL,24052.57,Yen,False,False,False
T_0001645,2022-09-09 15:21:00,C_000845,P_0165,GBPJPY,SELL,24608.77,Rupee,False,False,False
T_0001646,2022-09-09 15:24:00,C_001761,P_0166,EURUSD,SELL,564.83,Swiss Franc,False,False,False
T_0001647,2022-09-09 15:26:00,C_000200,P_0155,AUDCAD,SELL,221.39,US Dollar,False,False,False
T_0001648,2022-09-09 15:40:00,C_000871,P_0155,XAUUSD,SELL,56.45,US Dollar,False,False,False
T_0001649,2022-09-09 15:40:00,C_001682,P_0056,BTCUSD,BUY,465.13,Euro,False,False,False
T_0001650,2022-09-09 15:50:00,C_000873,P_0165,AUDCAD,SELL,19527.89,Rupee,False,False,False
T_0001651,2022-09-09 15:52:00,C_001025,P_0015,XAUUSD,BUY,4799.4,US Dollar,True,True,False
T_0001652,2022-09-09 15:55:00,C_000275,P_0155,AUDCAD,BUY,135.48,US Dollar,False,False,False
T_0001653,2022-09-09 15:55:00,C_002139,P_0155,USDJPY,BUY,4184.01,US Dollar,False,False,False
T_0001654,2022-09-09 15:57:00,C_001675,P_0155,GBPJPY,BUY,3500.71,US Dollar,False,False,False
T_0001655,2022-09-09 11:13:04,C_001083,P_0083,AUDCAD,SELL,13685.45,US Dollar,True,True,False
T_0001656,2022-09-09 16:05:00,C_002028,P_0099,USDJPY,BUY,791.66,Yuan,False,False,False
T_0001657,2022-09-09 16:07:00,C_000116,P_0182,AUDCAD,SELL,164.95,Euro,False,False,False
T_0001658,2022-09-09 15:52:04,C_000870,P_0015,XAUUSD,SELL,4720.7,US Dollar,True,True,False
T_0001659,2022-09-09 16:27:00,C_001243,P_0116,US100,SELL,196.25,Australian Dollar,False,False,False
T_0001660,2022-09-09 16:28:00,C_000202,P_0083,BTCUSD,BUY,498.75,US Dollar,True,True,False
T_0001661,2022-09-09 16:28:02,C_000202,P_0083,BTCUSD,SELL,507.1,US Dollar,True,True,False
T_0001662,2022-09-09 16:34:00,C_001148,P_0015,US100,BUY,3632.19,US Dollar,True,True,False
T_0001663,2022-09-09 16:35:00,C_000258,P_0041,XAUUSD,SELL,4663.0,US Dollar,True,False,False
T_0001664,2022-09-09 16:38:00,C_000375,P_0134,USDJPY,SELL,18336.63,US Dollar,True,False,False
T_0001665,2022-09-09 13:48:02,C_000061,P_0152,EURUSD,SELL,143156.56,Mexican Peso,True,True,False
T_0001666,2022-09-09 16:44:00,C_002089,P_0056,USDJPY,BUY,194.9,Euro,False,False,False
T_0001667,2022-09-09 16:45:00,C_002039,P_0056,XAUUSD,BUY,434.57,Euro,False,False,False
T_0001668,2022-09-09 16:46:00,C_001681,P_0166,XAUUSD,BUY,109.18,Swiss Franc,False,False,False
T_0001669,2022-09-09 16:46:00,C_001054,P_0182,USDJPY,BUY,12967.68,Euro,True,True,False
T_0001670,2022-09-09 13:47:02,C_000033,P_0114,EURUSD,SELL,12748.72,US Dollar,True,True,False
T_0001671,2022-09-09 17:25:00,C_000293,P_0041,EURUSD,SELL,9511.58,US Dollar,True,False,False
T_0001672,2022-09-09 17:32:00,C_001584,P_0161,XAUUSD,BUY,15492.23,US Dollar,True,True,False
T_0001673,2022-09-09 17:38:00,C_000297,P_0141,XAUUSD,BUY,4000.42,US Dollar,True,True,False
T_0001674,2022-09-09 17:41:00,C_000354,P_0013,BTCUSD,SELL,2090.21,Euro,False,False,False
T_0001675,2022-09-09 17:45:00,C_000372,P_0013,USDJPY,SELL,1944.02,Euro,False,False,False
T_0001676,2022-09-09 17:47:00,C_000356,P_0013,GBPJPY,BUY,3616.2,Euro,False,False,False
T_0001677,2022-09-09 17:48:00,C_000363,P_0013,USDJPY,BUY,2880.64,Euro,False,False,False
T_0001678,2022-09-09 17:49:00,C_000370,P_0013,AUDCAD,SELL,2375.5,Euro,False,False,False
T_0001679,2022-09-09 17:49:00,C_000367,P_0013,AUDCAD,BUY,988.66,Euro,False,False,False
T_0001680,2022-09-09 17:50:00,C_000160,P_0056,XAUUSD,SELL,445.49,Euro,False,False,False
T_0001681,2022-09-09 17:54:00,C_000371,P_0013,GBPJPY,SELL,2317.24,Euro,False,False,False
T_0001682,2022-09-09 17:54:00,C_001555,P_0155,GBPJPY,BUY,135.15,US Dollar,False,False,False
T_0001683,2022-09-09 18:03:00,C_000067,P_0130,EURUSD,SELL,2014.63,US Dollar,False,False,False
T_0001684,2022-09-09 18:04:00,C_000087,P_0130,BTCUSD,BUY,423.18,US Dollar,False,False,False
T_0001685,2022-09-09 18:05:00,C_000085,P_0130,USDJPY,BUY,4319.92,US Dollar,False,False,False
T_0001686,2022-09-09 18:06:00,C_000091,P_0130,US100,SELL,69.94,US Dollar,False,False,False
T_0001687,2022-09-09 18:07:00,C_000070,P_0130,XAUUSD,SELL,1548.02,US Dollar,False,False,False
T_0001688,2022-09-09 18:09:00,C_000080,P_0130,US100,BUY,3057.2,US Dollar,False,False,False
T_0001689,2022-09-09 18:09:00,C_000081,P_0130,GBPJPY,SELL,2791.35,US Dollar,False,False,False
T_0001690,2022-09-09 18:10:00,C_000068,P_0130,BTCUSD,SELL,1638.94,US Dollar,False,False,False
T_0001691,2022-09-09 18:10:00,C_000256,P_0009,USDJPY,BUY,20898.98,US Dollar,True,True,False
T_0001692,2022-09-09 18:14:00,C_001165,P_0083,US100,BUY,10586.64,US Dollar,True,True,False
T_0001693,2022-09-09 16:46:03,C_001400,P_0182,USDJPY,SELL,12989.65,Euro,True,True,False
T_0001694,2022-09-09 18:16:00,C_001412,P_0056,BTCUSD,SELL,506.77,Euro,False,False,False
T_0001695,2022-09-09 18:18:00,C_000079,P_0130,EURUSD,SELL,3615.79,US Dollar,False,False,False
T_0001696,2022-09-09 18:18:00,C_001774,P_0166,US100,SELL,27.91,Swiss Franc,False,False,False
T_0001697,2022-09-09 18:19:00,C_001893,P_0155,XAUUSD,BUY,134.69,US Dollar,False,False,False
T_0001698,2022-09-09 18:20:00,C_000077,P_0130,GBPJPY,BUY,2805.11,US Dollar,False,False,False
T_0001699,2022-09-09 18:20:00,C_001069,P_0155,XAUUSD,SELL,216.96,US Dollar,False,False,False
T_0001700,2022-09-09 18:21:00,C_000089,P_0130,GBPJPY,BUY,2366.81,US Dollar,False,False,False
