commission_id,timestamp,partner_account_id,client_account_id,commission_amount,currency
CM_0002026,2022-09-10 22:15:00,P_0081,C_001520,3900.9795,Mexican Peso
CM_0002027,2022-09-10 22:17:00,P_0081,C_001515,2388.2685,Mexican Peso
CM_0002028,2022-09-10 22:25:00,P_0081,C_001521,2792.1145,Mexican Peso
CM_0002029,2022-09-10 22:25:00,P_0081,C_001519,1291.0235000000002,Mexican Peso
CM_0002030,2022-09-10 22:37:00,P_0009,C_000207,819.457,US Dollar
CM_0002031,2022-09-10 22:59:00,P_0015,C_001417,179.149,US Dollar
CM_0002032,2022-09-10 23:32:00,P_0179,C_001766,122.2165,Swiss Franc
CM_0002033,2022-09-10 23:35:00,P_0179,C_001771,77.164,Swiss Franc
CM_0002034,2022-09-10 23:38:00,P_0179,C_001768,191.3405,Swiss Franc
CM_0002035,2022-09-10 23:46:00,P_0179,C_001769,123.7125,Swiss Franc
CM_0002036,2022-09-10 23:48:00,P_0179,C_001694,29.1905,Swiss Franc
CM_0002037,2022-09-10 23:49:00,P_0179,C_001765,164.70850000000002,Swiss Franc
CM_0002038,2022-09-10 23:51:00,P_0179,C_001767,43.5505,Swiss Franc
CM_0002039,2022-09-10 23:55:00,P_0179,C_001764,183.4755,Swiss Franc
CM_0002040,2022-09-11 00:33:00,P_0176,C_000440,131.571,US Dollar
CM_0002041,2022-09-11 00:36:00,P_0034,C_001250,38753.1525,Yen
CM_0002042,2022-09-11 00:38:00,P_0176,C_000435,199.905,US Dollar
CM_0002043,2022-09-11 00:41:00,P_0176,C_000439,70.795,US Dollar
CM_0002044,2022-09-11 00:44:00,P_0176,C_000438,100.273,US Dollar
CM_0002045,2022-09-11 00:44:00,P_0176,C_000441,69.83,US Dollar
CM_0002046,2022-09-11 00:49:00,P_0176,C_000436,79.78250000000001,US Dollar
CM_0002047,2022-09-11 00:52:00,P_0114,C_001003,154.655,US Dollar
CM_0002048,2022-09-11 00:55:00,P_0176,C_000437,106.0165,US Dollar
CM_0002049,2022-09-11 01:50:00,P_0138,C_000911,217.6915,US Dollar
CM_0002050,2022-09-11 02:01:00,P_0141,C_000185,798.6560000000001,US Dollar
CM_0002051,2022-09-11 03:32:00,P_0062,C_000889,104.6965,US Dollar
CM_0002052,2022-09-11 05:04:00,P_0009,C_000135,810.5055000000001,US Dollar
CM_0002053,2022-09-11 05:37:00,P_0126,C_000053,242.604,Euro
CM_0002054,2022-09-11 06:46:00,P_0161,C_001041,124.65550000000002,US Dollar
CM_0002055,2022-09-11 07:30:00,P_0062,C_001690,346.724,US Dollar
CM_0002056,2022-09-11 08:45:00,P_0062,C_000727,902.4275,US Dollar
CM_0002057,2022-09-11 09:05:00,P_0009,C_000554,764.582,US Dollar
CM_0002058,2022-09-11 09:09:00,P_0152,C_000107,11294.704,Mexican Peso
CM_0002059,2022-09-11 09:12:00,P_0062,C_000816,320.2555,US Dollar
CM_0002060,2022-09-11 10:22:00,P_0034,C_001503,8908.380000000001,Yen
CM_0002061,2022-09-11 10:50:00,P_0120,C_001835,303.744,Euro
CM_0002062,2022-09-11 10:57:00,P_0088,C_001797,54.32050000000001,US Dollar
CM_0002063,2022-09-11 11:22:00,P_0120,C_001836,304.8025,Euro
CM_0002064,2022-09-11 11:28:00,P_0075,C_000051,220.583,Euro
CM_0002065,2022-09-11 12:26:00,P_0045,C_000380,3.055,US Dollar
CM_0002066,2022-09-11 12:27:00,P_0114,C_001261,336.317,US Dollar
CM_0002067,2022-09-11 12:39:00,P_0009,C_000829,774.7565,US Dollar
CM_0002068,2022-09-11 12:46:00,P_0104,C_001168,464.973,US Dollar
CM_0002069,2022-09-11 12:56:00,P_0002,C_001337,1344.3290000000002,Australian Dollar
CM_0002070,2022-09-11 13:04:00,P_0138,C_000674,214.5075,US Dollar
CM_0002071,2022-09-11 13:09:00,P_0041,C_000661,328.5325,US Dollar
CM_0002072,2022-09-11 13:23:00,P_0075,C_000032,222.9115,Euro
CM_0002073,2022-09-11 14:05:00,P_0009,C_000964,92.2525,US Dollar
CM_0002074,2022-09-11 14:08:00,P_0114,C_000837,342.897,US Dollar
CM_0002075,2022-09-11 14:19:00,P_0075,C_000181,13083.751,Euro
CM_0002076,2022-09-11 14:24:00,P_0034,C_000505,8905.0685,Yen
CM_0002077,2022-09-11 14:34:00,P_0002,C_001849,1337.3815000000002,Australian Dollar
CM_0002078,2022-09-11 14:49:00,P_0138,C_001658,951.0195,US Dollar
CM_0002079,2022-09-11 15:02:00,P_0131,C_001905,400.999,Australian Dollar
CM_0002080,2022-09-11 15:23:00,P_0045,C_000432,1004.5175,US Dollar
CM_0002081,2022-09-11 15:35:00,P_0114,C_001908,609.9975000000001,US Dollar
CM_0002082,2022-09-11 15:45:00,P_0045,C_000153,993.775,US Dollar
CM_0002083,2022-09-11 15:52:00,P_0041,C_000741,279.81300000000005,US Dollar
CM_0002084,2022-09-11 15:56:00,P_0009,C_000780,91.56,US Dollar
CM_0002085,2022-09-11 16:00:00,P_0149,C_001230,640.186,Swiss Franc
CM_0002086,2022-09-11 16:04:00,P_0062,C_001688,506.4855,US Dollar
CM_0002087,2022-09-11 16:07:00,P_0041,C_001067,279.8215,US Dollar
CM_0002088,2022-09-11 16:21:00,P_0045,C_000692,251.096,US Dollar
CM_0002089,2022-09-11 16:35:00,P_0009,C_000562,259.149,US Dollar
CM_0002090,2022-09-11 16:51:00,P_0075,C_000134,13079.644500000002,Euro
CM_0002091,2022-09-11 16:55:00,P_0100,C_001912,1401.0245000000002,Saudi Riyal
CM_0002092,2022-09-11 17:14:00,P_0034,C_000583,76363.49350000001,Yen
CM_0002093,2022-09-11 17:21:00,P_0062,C_001409,669.595,US Dollar
CM_0002094,2022-09-11 18:19:00,P_0075,C_000063,97.3585,Euro
CM_0002095,2022-09-11 18:32:00,P_0084,C_002006,882.4860000000001,Saudi Riyal
CM_0002096,2022-09-11 18:56:00,P_0104,C_001674,629.4100000000001,US Dollar
CM_0002097,2022-09-11 18:58:00,P_0178,C_002069,1856.7015,Saudi Riyal
CM_0002098,2022-09-11 19:14:00,P_0088,C_000894,54.751000000000005,US Dollar
CM_0002099,2022-09-11 19:27:00,P_0009,C_001007,1009.1285,US Dollar
CM_0002100,2022-09-11 19:54:00,P_0088,C_001042,53.73400000000001,US Dollar
CM_0002101,2022-09-11 19:55:00,P_0074,C_000945,344.72150000000005,US Dollar
CM_0002102,2022-09-11 20:19:00,P_0138,C_000225,939.6825,US Dollar
CM_0002103,2022-09-11 20:29:00,P_0010,C_001028,166.0,US Dollar
CM_0002104,2022-09-11 20:30:00,P_0084,C_002070,1892.2555,Saudi Riyal
CM_0002105,2022-09-11 20:33:00,P_0075,C_000093,95.8775,Euro
CM_0002106,2022-09-11 21:33:00,P_0074,C_002009,39.5445,US Dollar
CM_0002107,2022-09-11 21:40:00,P_0041,C_000097,573.7065,US Dollar
CM_0002108,2022-09-11 22:15:00,P_0075,C_000154,673.4025,Euro
CM_0002109,2022-09-11 23:44:00,P_0138,C_001085,45.913,US Dollar
CM_0002110,2022-09-11 23:58:00,P_0045,C_001684,254.7895,US Dollar
CM_0002111,2022-09-12 00:03:00,P_0075,C_000125,662.297,Euro
CM_0002112,2022-09-12 03:16:00,P_0152,C_000092,11171.932,Mexican Peso
CM_0002113,2022-09-12 03:43:00,P_0045,C_001565,392.5805,US Dollar
CM_0002114,2022-09-12 04:44:00,P_0075,C_000127,112.945,Euro
CM_0002115,2022-09-12 04:52:00,P_0009,C_000278,275.02750000000003,US Dollar
CM_0002116,2022-09-12 04:54:00,P_0104,C_001676,631.066,US Dollar
CM_0002117,2022-09-12 05:26:00,P_0126,C_000008,813.6875,Euro
CM_0002118,2022-09-12 05:40:00,P_0138,C_000520,45.827,US Dollar
CM_0002119,2022-09-12 06:19:00,P_0063,C_001526,458.5965000000001,US Dollar
CM_0002120,2022-09-12 07:31:00,P_0104,C_001132,769.1220000000001,US Dollar
CM_0002121,2022-09-12 07:40:00,P_0084,C_001916,1865.2355,Saudi Riyal
CM_0002122,2022-09-12 08:47:00,P_0126,C_000055,98.2475,Euro
CM_0002123,2022-09-12 08:57:00,P_0062,C_001275,661.0645000000001,US Dollar
CM_0002124,2022-09-12 08:57:00,P_0135,C_001460,12165402.06,Yen
CM_0002125,2022-09-12 09:00:00,P_0045,C_001727,391.2075,US Dollar
CM_0002126,2022-09-12 09:09:00,P_0034,C_001511,10818.7735,Yen
CM_0002127,2022-09-12 09:50:00,P_0045,C_000474,355.01050000000004,US Dollar
CM_0002128,2022-09-12 10:17:00,P_0138,C_001891,819.749,US Dollar
CM_0002129,2022-09-12 10:18:00,P_0120,C_000903,657.961,Euro
CM_0002130,2022-09-12 10:24:00,P_0088,C_001478,937.797,US Dollar
CM_0002131,2022-09-12 10:42:00,P_0045,C_000096,357.168,US Dollar
CM_0002132,2022-09-12 11:23:00,P_0074,C_000559,40.2705,US Dollar
CM_0002133,2022-09-12 11:34:00,P_0131,C_001345,394.64,Australian Dollar
CM_0002134,2022-09-12 11:54:00,P_0135,C_001512,12337345.2595,Yen
CM_0002135,2022-09-12 12:09:00,P_0062,C_000909,35.786,US Dollar
CM_0002136,2022-09-12 12:51:00,P_0135,C_001326,86394.65400000001,Yen
CM_0002137,2022-09-12 12:58:00,P_0149,C_001811,640.598,Swiss Franc
CM_0002138,2022-09-12 13:09:00,P_0126,C_000094,97.491,Euro
CM_0002139,2022-09-12 13:14:00,P_0088,C_001662,901.285,US Dollar
CM_0002140,2022-09-12 13:28:00,P_0045,C_000600,678.094,US Dollar
CM_0002141,2022-09-12 13:45:00,P_0126,C_000044,33.9855,Euro
CM_0002142,2022-09-12 14:00:00,P_0138,C_001070,817.1385,US Dollar
CM_0002143,2022-09-12 14:17:00,P_0045,C_001410,899.89,US Dollar
CM_0002144,2022-09-12 14:37:00,P_0104,C_001064,773.8115,US Dollar
CM_0002145,2022-09-12 15:01:00,P_0138,C_001530,130.288,US Dollar
CM_0002146,2022-09-12 15:15:00,P_0062,C_001488,35.888,US Dollar
CM_0002147,2022-09-12 15:24:00,P_0084,C_001944,3731.424,Saudi Riyal
CM_0002148,2022-09-12 15:30:00,P_0045,C_001582,565.019,US Dollar
CM_0002149,2022-09-12 15:35:00,P_0114,C_000476,618.2710000000001,US Dollar
CM_0002150,2022-09-12 16:05:00,P_0084,C_002003,3686.379,Saudi Riyal
CM_0002151,2022-09-12 16:08:00,P_0063,C_001821,450.328,US Dollar
CM_0002152,2022-09-12 16:18:00,P_0034,C_000579,92754.8455,Yen
CM_0002153,2022-09-12 16:55:00,P_0074,C_000558,988.315,US Dollar
CM_0002154,2022-09-12 17:11:00,P_0088,C_000401,887.7629999999999,US Dollar
CM_0002155,2022-09-12 17:14:00,P_0034,C_001056,91890.28,Yen
CM_0002156,2022-09-12 17:21:00,P_0126,C_000023,33.6835,Euro
CM_0002157,2022-09-12 17:24:00,P_0010,C_000140,659.408,US Dollar
CM_0002158,2022-09-12 17:26:00,P_0045,C_001640,559.32,US Dollar
CM_0002159,2022-09-12 17:27:00,P_0074,C_001166,723.232,US Dollar
CM_0002160,2022-09-12 17:32:00,P_0074,C_000224,874.009,US Dollar
CM_0002161,2022-09-12 17:44:00,P_0126,C_000052,845.1200000000001,Euro
CM_0002162,2022-09-12 18:06:00,P_0135,C_000811,86038.501,Yen
CM_0002163,2022-09-12 18:52:00,P_0171,C_001962,971.4425,Saudi Riyal
CM_0002164,2022-09-12 19:21:00,P_0114,C_001692,39.12350000000001,US Dollar
CM_0002165,2022-09-12 19:54:00,P_0002,C_001065,849.4785,Australian Dollar
CM_0002166,2022-09-12 20:12:00,P_0088,C_000514,486.55050000000006,US Dollar
CM_0002167,2022-09-12 20:15:00,P_0063,C_001902,833.2700000000001,US Dollar
CM_0002168,2022-09-12 20:37:00,P_0135,C_001248,66362.795,Yen
CM_0002169,2022-09-12 21:45:00,P_0074,C_001725,884.3265,US Dollar
CM_0002170,2022-09-12 22:50:00,P_0135,C_001268,67388.9165,Yen
CM_0002171,2022-09-12 22:53:00,P_0131,C_000020,392.6305,Australian Dollar
CM_0002172,2022-09-13 00:51:00,P_0135,C_000584,77893.228,Yen
CM_0002173,2022-09-13 02:08:00,P_0010,C_000431,666.8125,US Dollar
CM_0002174,2022-09-13 04:00:00,P_0135,C_000892,77400.71500000001,Yen
CM_0002175,2022-09-13 05:31:00,P_0010,C_000920,363.417,US Dollar
CM_0002176,2022-09-13 05:58:00,P_0152,C_000064,12764.908,Mexican Peso
CM_0002177,2022-09-13 06:28:00,P_0034,C_001281,5156389.832,Yen
CM_0002178,2022-09-13 06:30:00,P_0138,C_001799,196.8515,US Dollar
CM_0002179,2022-09-13 06:33:00,P_0126,C_000043,849.642,Euro
CM_0002180,2022-09-13 07:13:00,P_0135,C_001496,10936.044500000002,Yen
CM_0002181,2022-09-13 07:14:00,P_0084,C_002076,3594328.899,Saudi Riyal
CM_0002182,2022-09-13 07:57:00,P_0152,C_000062,12984.661,Mexican Peso
CM_0002183,2022-09-13 08:35:00,P_0138,C_001825,949.921,US Dollar
CM_0002184,2022-09-13 09:49:00,P_0010,C_000695,358.18100000000004,US Dollar
CM_0002185,2022-09-13 10:05:00,P_0114,C_000428,57.64500000000001,US Dollar
CM_0002186,2022-09-13 11:05:00,P_0114,C_001101,687.4725000000001,US Dollar
CM_0002187,2022-09-13 11:06:00,P_0010,C_000751,519.7305,US Dollar
CM_0002188,2022-09-13 11:08:00,P_0084,C_001985,3858.411,Saudi Riyal
CM_0002189,2022-09-13 11:30:00,P_0149,C_002010,49.624500000000005,Swiss Franc
CM_0002190,2022-09-13 12:01:00,P_0135,C_000872,11070.528,Yen
CM_0002191,2022-09-13 12:20:00,P_0074,C_001507,234.9005,US Dollar
CM_0002192,2022-09-13 12:38:00,P_0100,C_001968,2032.1055,Saudi Riyal
CM_0002193,2022-09-13 12:58:00,P_0160,C_000732,4.5525,Swiss Franc
CM_0002194,2022-09-13 13:03:00,P_0160,C_001691,412.0365,Swiss Franc
CM_0002195,2022-09-13 13:10:00,P_0104,C_000848,47.9395,US Dollar
CM_0002196,2022-09-13 13:31:00,P_0149,C_001721,48.733,Swiss Franc
CM_0002197,2022-09-13 13:39:00,P_0135,C_001011,8524.2745,Yen
CM_0002198,2022-09-13 13:50:00,P_0034,C_000688,5160653.6305,Yen
CM_0002199,2022-09-13 13:50:00,P_0084,C_002074,469.6545,Saudi Riyal
CM_0002200,2022-09-13 14:10:00,P_0104,C_000567,48.4905,US Dollar
CM_0002201,2022-09-13 14:51:00,P_0160,C_001387,405.8730000000001,Swiss Franc
CM_0002202,2022-09-13 15:23:00,P_0135,C_001259,89830.583,Yen
CM_0002203,2022-09-13 15:25:00,P_0160,C_000516,503795.54400000005,Swiss Franc
CM_0002204,2022-09-13 15:33:00,P_0104,C_001831,503.4915,US Dollar
CM_0002205,2022-09-13 16:03:00,P_0010,C_000504,523.2315,US Dollar
CM_0002206,2022-09-13 16:10:00,P_0104,C_001922,506.0295,US Dollar
CM_0002207,2022-09-13 16:10:00,P_0135,C_000034,56460.8615,Yen
CM_0002208,2022-09-13 16:33:00,P_0010,C_000907,201.793,US Dollar
CM_0002209,2022-09-13 18:13:00,P_0135,C_000826,55640.646,Yen
CM_0002210,2022-09-13 18:58:00,P_0034,C_001495,55957.628500000006,Yen
CM_0002211,2022-09-13 19:05:00,P_0160,C_000868,497204.7685,Swiss Franc
CM_0002212,2022-09-13 19:22:00,P_0034,C_001406,56687.9695,Yen
CM_0002213,2022-09-13 19:31:00,P_0135,C_000888,14546.948000000002,Yen
CM_0002214,2022-09-13 20:05:00,P_0104,C_000986,255.2535,US Dollar
CM_0002215,2022-09-13 20:31:00,P_0074,C_001502,182.3455,US Dollar
CM_0002216,2022-09-13 22:42:00,P_0135,C_000626,14836.479,Yen
CM_0002217,2022-09-14 01:29:00,P_0063,C_001055,819.9935,US Dollar
CM_0002218,2022-09-14 03:36:00,P_0160,C_001151,246.2845,Swiss Franc
CM_0002219,2022-09-14 03:36:00,P_0160,C_001151,241.5335,Swiss Franc
CM_0002220,2022-09-14 05:42:00,P_0149,C_001026,28432.815,Swiss Franc
CM_0002221,2022-09-14 06:16:00,P_0160,C_000607,21.908500000000004,Swiss Franc
CM_0002222,2022-09-14 07:24:00,P_0149,C_001633,27932.9985,Swiss Franc
CM_0002223,2022-09-14 07:24:00,P_0074,C_001815,220.699,US Dollar
CM_0002224,2022-09-14 07:36:00,P_0160,C_001228,22.3405,Swiss Franc
CM_0002225,2022-09-14 09:24:00,P_0160,C_000835,716.734,Swiss Franc
CM_0002226,2022-09-14 09:58:00,P_0160,C_001534,706.0375,Swiss Franc
CM_0002227,2022-09-14 11:56:00,P_0160,C_000291,167.89800000000002,Swiss Franc
CM_0002228,2022-09-14 12:07:00,P_0160,C_001276,706.6300000000001,Swiss Franc
CM_0002229,2022-09-14 12:11:00,P_0074,C_000180,221.49400000000003,US Dollar
CM_0002230,2022-09-14 12:37:00,P_0149,C_000974,791.169,Swiss Franc
CM_0002231,2022-09-14 13:28:00,P_0063,C_001593,519.5655,US Dollar
CM_0002232,2022-09-14 13:55:00,P_0149,C_000159,781.897,Swiss Franc
CM_0002233,2022-09-14 14:27:00,P_0063,C_001175,320.3845,US Dollar
CM_0002234,2022-09-14 15:10:00,P_0149,C_000962,707.0785000000001,Swiss Franc
CM_0002235,2022-09-14 15:56:00,P_0160,C_001656,7.112500000000001,Swiss Franc
CM_0002236,2022-09-14 16:14:00,P_0074,C_001647,284.0865,US Dollar
CM_0002237,2022-09-14 16:14:00,P_0160,C_001302,544.1125000000001,Swiss Franc
CM_0002238,2022-09-14 16:49:00,P_0149,C_001002,704.72,Swiss Franc
CM_0002239,2022-09-14 16:53:00,P_0063,C_000825,712.3220000000001,US Dollar
CM_0002240,2022-09-14 19:28:00,P_0074,C_000640,280.35100000000006,US Dollar
CM_0002241,2022-09-14 20:51:00,P_0149,C_001643,370.6855000000001,Swiss Franc
CM_0002242,2022-09-15 05:10:00,P_0005,C_001923,1363.3190000000002,Saudi Riyal
CM_0002243,2022-09-15 11:11:00,P_0152,C_000011,2183.7385,Mexican Peso
CM_0002244,2022-09-15 14:24:00,P_0131,C_001924,279.9185,Australian Dollar
CM_0002245,2022-09-15 14:53:00,P_0114,C_001024,684.5185000000001,US Dollar
CM_0002246,2022-09-15 16:43:00,P_0114,C_001024,463.722,US Dollar
CM_0002247,2022-09-15 16:58:00,P_0034,C_000602,84175.0375,Yen
CM_0002248,2022-09-16 00:38:00,P_0100,C_001925,2039.2835,Saudi Riyal
CM_0002249,2022-09-16 09:17:00,P_0114,C_001024,468.458,US Dollar
CM_0002250,2022-09-16 13:36:00,P_0010,C_000757,203.932,US Dollar
CM_0002251,2022-09-16 13:59:00,P_0171,C_001926,318.95050000000003,Saudi Riyal
CM_0002252,2022-09-16 19:16:00,P_0074,C_000640,393.92550000000006,US Dollar
